collection,k_requested,k_effective,clipped,repeat_id,seed,untouched,c_hat,c_star,ev_ad_probe,ev_glob_probe,ev_trunc,ev_ad,ev_ad_c,ev_glob,select3,select2,pick3,pick2,regret3,cal_loss,pair_pool_budget,n_eval
nfcorpus,10,10,False,25,25733,False,15.549877289270741,13.873219121216042,0.16031545597684993,0.15508823541929787,0.13762739509091024,0.14029048335538227,0.1613160865062713,0.15508823541929787,0.16031545597684993,0.16031545597684993,ad_probe,ad_probe,0.0,0.0010006305294213702,836,313
nfcorpus,10,10,False,26,26733,False,11.243931288882731,13.873219121216042,0.164179763654588,0.16360205542541179,0.13873097444033072,0.14229353532648537,0.16235991576202666,0.15575511823474297,0.16360205542541179,0.16360205542541179,glob_probe,glob_probe,0.0005777082291762159,0.0018198478925613437,750,313
nfcorpus,10,10,False,27,27733,False,12.890386224982542,13.873219121216042,0.15951859431969354,0.13606643185810102,0.13526733198659582,0.13605387895007856,0.15917432062390846,0.15134712981773016,0.13606643185810102,0.13606643185810102,glob_probe,glob_probe,0.023452162461592513,0.0003442736957850745,751,313
nfcorpus,10,10,False,28,28733,False,21.207858546566463,13.873219121216042,0.15469729609124702,0.15447170504314262,0.13133760335098438,0.1345163482015251,0.15721649864645568,0.14819282389386806,0.15447170504314262,0.15447170504314262,glob_probe,glob_probe,0.00022559104810440656,0.002519202555208655,795,313
nfcorpus,10,10,False,29,29733,False,9.757782718271157,13.873219121216042,0.16457491443011132,0.1637864177814628,0.13858289729829623,0.14120960512678743,0.16242440913785514,0.15633782904615826,0.1637864177814628,0.1637864177814628,glob_probe,glob_probe,0.0007884966486485234,0.0021505052922561885,806,313
nfcorpus,10,10,False,30,30733,False,31.47968627253112,13.873219121216042,0.1598583433816388,0.16450717371406418,0.1393076782232471,0.14198691292531326,0.16268436005634154,0.15730636851508553,0.1598583433816388,0.1598583433816388,ad_probe,ad_probe,0.0046488303324253855,0.0028260166747027526,847,313
nfcorpus,10,10,False,31,31733,False,7.368310322979912,13.873219121216042,0.15895100529957434,0.14088155984470893,0.13661573812877403,0.13934713845037605,0.1623314081497129,0.15538378904666345,0.14088155984470893,0.14088155984470893,glob_probe,glob_probe,0.018069445454865413,0.0033804028501385475,893,313
nfcorpus,10,10,False,32,32733,False,4.413815937531888,13.873219121216042,0.1527481726146018,0.1579259960860882,0.13578059099890588,0.13841439048430995,0.15968623913914956,0.15267196258393087,0.1579259960860882,0.1579259960860882,glob_probe,glob_probe,0.0,0.006938066524547759,894,313
nfcorpus,10,10,False,33,33733,False,22.92619005863087,13.873219121216042,0.15679691555030578,0.16086518067912656,0.13716011957383545,0.14037082294521258,0.16052946095566953,0.15478983758492218,0.16086518067912656,0.16086518067912656,glob_probe,glob_probe,0.0,0.0037325454053637463,751,313
nfcorpus,10,10,False,34,34733,False,4.207442069444369,13.873219121216042,0.15397259749876935,0.1387089891456599,0.1370238826400015,0.13761329135835426,0.16056589031035243,0.15264666822698653,0.1387089891456599,0.1387089891456599,glob_probe,glob_probe,0.015263608353109442,0.006593292811583079,805,313
